Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PuckLine
301,17,V,Pittsburgh,1,1,0,2,5o35,5.5u40,+1.5(-215)
301,18,H,Washington,0,2,1,3,-155,-158,-1.5(+185)
302,51,V,Toronto,0,1,1,2,5.5u20,5.5u20,+1.5(-130)
302,52,H,Washington,2,0,1,3,-320,-320,-1.5(+110)
302,53,V,Chicago,1,2,2,5,-120,5o25,-1.5(+260)
302,54,H,Detroit,0,0,2,2,5o30,-105,+1.5(-325)
302,55,V,Montreal,0,1,1,2,5.5u30,5o40,+1.5(-155)
302,56,H,Anaheim,0,1,1,3,-215,-240,-1.5(+135)
303,1,V,NYRangers,0,1,0,1,5o25,5o20,+1.5(-240)
303,2,H,Pittsburgh,0,3,1,4,-135,-148,-1.5(+200)
303,3,V,Chicago,1,1,0,2,5.5u25,5o40,+1.5(-275)
303,4,H,Boston,2,2,0,4,-120,-135,-1.5(+225)
303,5,V,Edmonton,1,2,1,4,5o30,5,+1.5(-210)
303,6,H,Philadelphia,0,0,0,0,-165,-172,-1.5(+180)
303,7,V,Calgary,0,2,1,3,5o35,5.5u30,+1.5(-300)
303,8,H,Buffalo,0,3,3,6,-130,-121,-1.5(+240)
303,9,V,Minnesota,0,1,1,2,-165,-235,-1.5(+150)
303,10,H,Toronto,0,1,0,1,5o25,5o25,+1.5(-170)
303,11,V,TampaBay,0,2,2,4,-145,-145,-1.5(+200)
303,12,H,Ottawa,0,0,1,1,5.5u25,5.5u35,+1.5(-240)
303,13,V,NewJersey,1,1,2,5,4.5o35,5u45,+1.5(-150)
303,14,H,Nashville,2,1,1,4,-240,-260,-1.5(+130)
303,15,V,NYIslanders,0,1,2,4,-135,-135,-1.5(+210)
303,16,H,Winnipeg,1,0,2,3,5o30,5.5u40,+1.5(-260)
303,17,V,Florida,1,1,0,2,-105,-116,-1.5(+245)
303,18,H,Colorado,2,1,0,3,5o30,5o40,+1.5(-305)
303,19,V,Anaheim,2,3,0,5,-170,-155,-1.5(+190)
303,20,H,Arizona,0,1,0,1,5.5u25,5.5u30,+1.5(-230)
303,21,V,SanJose,0,1,2,3,-175,-160,-1.5(+180)
303,22,H,Vancouver,2,0,0,2,5.5u20,5o40,+1.5(-210)
303,23,V,Montreal,1,0,1,2,5o20,5o20,+1.5(-145)
303,24,H,LosAngeles,2,0,1,3,-235,-260,-1.5(+125)
304,51,V,NYRangers,2,0,1,3,5o40,5.5o51,+1.5(-175)
304,52,H,Washington,0,2,0,2,-185,-205,-1.5(+155)
304,53,V,Edmonton,0,2,1,3,5.5u30,5.5u30,+1.5(-200)
304,54,H,Columbus,2,3,1,6,-165,-182,-1.5(+170)
304,55,V,NewJersey,0,1,1,2,5u20,5u16,+1.5(-155)
304,56,H,Dallas,1,2,1,4,-205,-235,-1.5(+135)
305,1,V,Minnesota,1,0,1,3,-145,-160,-1.5(+190)
305,2,H,Buffalo,0,2,0,2,5,5,+1.5(-230)
305,3,V,Nashville,0,1,4,5,-130,-155,-1.5(+190)
305,4,H,Colorado,1,1,0,2,5.5u30,5.5u35,+1.5(-230)
305,5,V,Calgary,1,2,1,4,5.5,5.5u40,+1.5(-135)
305,6,H,Pittsburgh,1,1,0,2,-265,-290,-1.5(+115)
305,7,V,Anaheim,0,2,1,3,5u20,5u15,+1.5(-270)
305,8,H,LosAngeles,0,1,1,2,-140,-135,-1.5(+220)
305,9,V,Columbus,0,0,0,0,5.5u30,5.5u40,+1.5(-230)
305,10,H,Philadelphia,2,2,2,6,-160,-170,-1.5(+190)
305,11,V,Montreal,0,1,1,2,5.5u40,5.5u20,+1.5(-290)
305,12,H,Winnipeg,0,1,3,4,-130,-127,-1.5(+230)
305,13,V,Ottawa,1,0,2,3,-155,-130,-1.5(+225)
305,14,H,Toronto,1,1,0,2,5.5u25,5.5u15,+1.5(-275)
305,15,V,Carolina,0,1,2,3,5o40,5u15,+1.5(-170)
305,16,H,TampaBay,1,1,1,4,-215,-215,-1.5(+150)
305,17,V,Washington,0,1,0,2,5.5u25,5.5u30,+1.5(-240)
305,18,H,Boston,1,0,0,1,-125,-135,-1.5(+200)
305,19,V,Florida,0,1,0,1,-145,-150,-1.5(+200)
305,20,H,Arizona,0,2,3,5,5o40,5o35,+1.5(-240)
305,21,V,Vancouver,1,1,2,4,5o40,5o31,+1.5(-140)
305,22,H,SanJose,1,0,1,2,-245,-270,-1.5(+120)
306,51,V,Dallas,0,1,1,2,-150,-160,-1.5(+185)
306,52,H,Ottawa,0,1,0,1,5.5o25,6u20,+1.5(-215)
306,53,V,Detroit,1,0,0,1,5o20,5o15,+1.5(-215)
306,54,H,Chicago,2,0,2,4,-170,-165,-1.5(+185)
306,55,V,NYIslanders,4,0,2,6,5o45,5.5u35,+1.5(-270)
306,56,H,NYRangers,3,0,1,4,-130,-129,-1.5(+220)
306,57,V,Pittsburgh,2,2,2,6,-139,-155,-1.5(+190)
306,58,H,NewJersey,0,1,0,1,5u10,5u20,+1.5(-230)
306,59,V,Edmonton,0,2,0,2,5o35,5o40,+1.5(-300)
306,60,H,Winnipeg,0,1,0,1,-120,-117,-1.5(+240)
306,61,V,St.Louis,2,1,1,4,5,5o12,+1.5(-295)
306,62,H,Minnesota,0,0,2,2,-106,-125,-1.5(+235)
307,1,V,TampaBay,1,0,1,2,-125,-120,-1.5(+225)
307,2,H,Philadelphia,0,1,3,4,5o35,5.5u30,+1.5(-275)
307,3,V,Buffalo,0,1,2,4,5o10,-120,-1.5(+240)
307,4,H,Toronto,2,1,0,3,-119,5o30,+1.5(-300)
307,5,V,Boston,4,0,0,5,5o25,5o15,+1.5(-305)
307,6,H,Florida,1,2,1,4,-130,-112,-1.5(+245)
307,7,V,SanJose,1,0,0,2,-165,-165,-1.5(+180)
307,8,H,Calgary,0,0,1,1,5.5u16,5.5,+1.5(-210)
307,9,V,Arizona,0,0,1,1,5.5u11,5.5u20,+1.5(-230)
307,10,H,Colorado,1,1,1,3,-150,-156,-1.5(+190)
307,11,V,Washington,0,0,1,2,5o35,5o20,+1.5(-245)
307,12,H,Anaheim,1,0,0,1,-140,-136,-1.5(+205)
307,13,V,Vancouver,0,1,0,1,5o05,5u15,+1.5(-135)
307,14,H,LosAngeles,0,2,3,5,-265,-275,-1.5(+115)
308,51,V,NYRangers,1,2,1,4,-145,-165,-1.5(+185)
308,52,H,Buffalo,0,2,0,2,5.5u40,5.5u40,+1.5(-215)
308,53,V,Ottawa,2,1,0,3,5.5u25,5.5u25,+1.5(-260)
308,54,H,Carolina,0,2,1,4,-135,-135,-1.5(+210)
308,55,V,Detroit,0,1,2,3,5.5u20,-125,-1.5(+240)
308,56,H,Columbus,0,2,3,5,-106,5.5u25,+1.5(-300)
308,57,V,Boston,0,0,0,1,5.5u20,5.5u20,+1.5(-240)
308,58,H,TampaBay,0,0,0,0,-165,-155,-1.5(+200)
308,59,V,Pittsburgh,1,0,0,1,5o35,-115,+1.5(-325)
308,60,H,NYIslanders,1,0,1,2,-130,5.5u20,-1.5(+260)
308,61,V,Dallas,1,2,0,3,-125,-155,-1.5(+180)
308,62,H,Montreal,1,2,0,4,5.5o15,5.5,+1.5(-210)
308,63,V,Nashville,2,0,2,4,-150,-157,-1.5(+180)
308,64,H,Winnipeg,1,0,1,2,5.5u30,5.5u30,+1.5(-210)
308,65,V,SanJose,2,1,0,3,-135,-125,-1.5(+220)
308,66,H,Edmonton,0,0,0,0,5.5u30,5o35,+1.5(-270)
309,1,V,NYIslanders,1,1,1,3,-185,-170,-1.5(+170)
309,2,H,Toronto,1,1,1,4,5.5u35,5.5u20,+1.5(-200)
309,3,V,Chicago,0,1,1,2,5,-115,-1.5(+245)
309,4,H,St.Louis,0,0,2,3,-111,5,+1.5(-305)
309,5,V,Nashville,0,0,2,2,-160,-140,-1.5(+210)
309,6,H,Calgary,2,0,0,3,5.5u15,5.5u25,+1.5(-260)
309,7,V,Anaheim,0,0,0,0,-150,-155,-1.5(+190)
309,8,H,Colorado,1,2,0,3,5.5u20,5.5u40,+1.5(-230)
309,9,V,Arizona,0,2,0,2,5o35,5o40,+1.5(-300)
309,10,H,Vancouver,0,2,0,3,-130,-120,-1.5(+240)
309,11,V,Washington,0,0,3,3,5u15,5,+1.5(-290)
309,12,H,LosAngeles,3,0,0,4,-125,-130,-1.5(+230)
310,51,V,Carolina,1,1,0,3,5o25,5o30,+1.5(-175)
310,52,H,Boston,0,1,1,2,-205,-200,-1.5(+155)
310,53,V,Winnipeg,2,0,0,2,5.5u40,5.5u40,+1.5(-185)
310,54,H,Detroit,0,2,1,3,-200,-185,-1.5(+165)
310,55,V,Ottawa,1,1,0,2,5.5u30,5o35,+1.5(-200)
310,56,H,Florida,1,3,2,6,-160,-173,-1.5(+170)
310,57,V,Buffalo,0,1,1,2,5o30,5o45,+1.5(-270)
310,58,H,Montreal,0,2,1,3,-160,-128,-1.5(+220)
310,59,V,Edmonton,1,0,1,2,5o15,5o25,+1.5(-200)
310,60,H,Minnesota,0,1,0,1,-180,-172,-1.5(+170)
310,61,V,NewJersey,0,1,2,3,5,5o15,+1.5(-145)
310,62,H,SanJose,0,0,0,0,-260,-265,-1.5(+125)
311,1,V,Pittsburgh,1,2,0,3,-120,-163,-1.5(+175)
311,2,H,Columbus,1,1,0,2,5.5u20,5.5u20,+1.5(-205)
311,3,V,Philadelphia,1,2,0,3,5o35,5u20,+1.5(-205)
311,4,H,TampaBay,0,0,1,1,-164,-175,-1.5(+175)
311,5,V,Anaheim,0,1,1,2,5u20,5u25,+1.5(-325)
311,6,H,St.Louis,0,1,4,5,-120,-115,-1.5(+260)
311,7,V,Chicago,0,1,1,2,5.5u20,-120,-1.5(+245)
311,8,H,Dallas,1,3,1,5,-115,5.5o15,+1.5(-305)
311,9,V,Arizona,0,1,3,4,5.5u25,5.5u15,+1.5(-240)
311,10,H,Calgary,0,1,0,1,-140,-150,-1.5(+200)
312,51,V,Carolina,0,1,1,2,5o15,5o23,+1.5(-305)
312,52,H,Buffalo,0,1,1,3,-106,-117,-1.5(+245)
312,53,V,NYIslanders,0,1,0,1,5.5u20,5.5u37,+1.5(-300)
312,54,H,Boston,1,1,1,3,-120,-120,-1.5(+240)
312,55,V,NYRangers,1,0,1,2,5o20,-105,+1.5(-325)
312,56,H,Detroit,0,0,2,3,-115,5u17,-1.5(+260)
312,57,V,Philadelphia,1,1,2,4,5o40,5,+1.5(-215)
312,58,H,Florida,1,1,2,5,-146,-160,-1.5(+185)
312,59,V,Toronto,0,0,0,0,5.5u15,5.5u15,+1.5(-215)
312,60,H,Ottawa,1,1,2,4,-176,-165,-1.5(+185)
312,61,V,Minnesota,2,1,1,4,-135,-145,-1.5(+205)
312,62,H,Montreal,1,0,0,1,5o20,5o20,+1.5(-245)
312,63,V,Colorado,0,2,0,2,-111,5.5u35,+1.5(-275)
312,64,H,Winnipeg,0,1,2,3,5.5,-125,-1.5(+225)
312,65,V,St.Louis,1,3,0,5,5.5u35,5.5u15,+1.5(-275)
312,66,H,Dallas,1,1,2,4,-130,-125,-1.5(+225)
312,67,V,Nashville,0,2,0,2,-171,-174,-1.5(+175)
312,68,H,Vancouver,2,1,1,4,5.5u40,5o25,+1.5(-205)
312,69,V,Arizona,1,2,1,4,5.5u35,5.5u35,+1.5(-200)
312,70,H,Edmonton,0,0,0,0,-175,-170,-1.5(+170)
312,71,V,Washington,0,2,0,2,-105,5.5u40,+1.5(-305)
312,72,H,SanJose,1,1,3,5,5.5u40,-115,-1.5(+245)
312,73,V,NewJersey,1,0,0,2,5u35,4.5o45,+1.5(-140)
312,74,H,LosAngeles,0,1,0,1,-261,-260,-1.5(+120)
313,1,V,Pittsburgh,1,2,2,5,5,5o35,+1.5(-305)
313,2,H,NYRangers,1,1,1,3,-135,-120,-1.5(+245)
313,3,V,TampaBay,0,1,3,4,-140,-160,-1.5(+190)
313,4,H,Columbus,0,0,0,0,5.5u35,5.5u40,+1.5(-230)
313,5,V,Toronto,0,1,0,1,5.5u36,5.5u40,+1.5(-145)
313,6,H,Detroit,0,0,0,0,-210,-235,-1.5(+125)
314,51,V,Florida,1,1,0,2,5o35,5.5u35,+1.5(-260)
314,52,H,NYIslanders,0,0,3,3,-135,-136,-1.5(+210)
314,53,V,LosAngeles,2,1,2,5,5u15,5u15,+1.5(-295)
314,54,H,Chicago,0,0,0,0,-130,-135,-1.5(+235)
314,55,V,Nashville,1,1,1,3,-145,-170,-1.5(+170)
314,56,H,Edmonton,1,1,0,2,5o30,5o40,+1.5(-200)
314,57,V,St.Louis,2,0,2,4,-165,-166,-1.5(+180)
314,58,H,Calgary,2,3,2,7,5o40,5.5u45,+1.5(-210)
314,59,V,Winnipeg,2,1,2,5,5o35,5o40,+1.5(-320)
314,60,H,Vancouver,0,0,2,2,-120,-117,-1.5(+255)
314,61,V,NewJersey,0,1,0,1,5u45,4.5o45,+1.5(-140)
314,62,H,Anaheim,0,4,3,7,-260,-260,-1.5(+120)
315,1,V,NYIslanders,0,0,1,1,5.5u35,5.5u15,+1.5(-215)
315,2,H,Pittsburgh,1,0,0,2,-160,-175,-1.5(+185)
315,3,V,Carolina,0,1,0,1,5o30,5o23,+1.5(-155)
315,4,H,Washington,0,1,0,2,-240,-230,-1.5(+135)
315,5,V,TampaBay,0,0,1,1,-185,-180,-1.5(+165)
315,6,H,Toronto,0,1,3,4,5o20,5o35,+1.5(-185)
315,7,V,Florida,1,2,1,4,-120,-130,-1.5(+230)
315,8,H,Montreal,0,1,0,1,5,5o35,+1.5(-290)
315,9,V,Detroit,0,2,1,3,5o30,5u15,+1.5(-320)
315,10,H,Philadelphia,2,2,0,4,-130,-120,-1.5(+255)
315,11,V,Minnesota,1,0,1,2,-119,-135,-1.5(+220)
315,12,H,Ottawa,0,1,1,3,5.5u35,5o26,+1.5(-270)
315,13,V,LosAngeles,3,2,0,5,5.5u25,5.5u25,+1.5(-315)
315,14,H,Dallas,1,1,0,2,-125,-115,-1.5(+250)
315,15,V,Boston,2,0,0,2,5.5u20,5.5u45,+1.5(-265)
315,16,H,SanJose,1,1,1,3,-135,-133,-1.5(+215)
316,51,V,Montreal,0,2,0,3,5o45,5.5u30,+1.5(-230)
316,52,H,Buffalo,1,0,1,2,-130,-152,-1.5(+190)
316,53,V,Philadelphia,1,1,1,3,5o35,5o45,+1.5(-180)
316,54,H,Chicago,1,1,0,2,-200,-173,-1.5(+160)
316,55,V,St.Louis,1,1,2,4,-151,-152,-1.5(+190)
316,56,H,Edmonton,2,3,1,6,5o40,5o13,+1.5(-230)
316,57,V,Winnipeg,0,1,0,1,5.5u20,5.5o15,+1.5(-325)
316,58,H,Calgary,3,0,1,4,-125,-112,-1.5(+260)
316,59,V,Colorado,1,0,2,3,-111,-115,+1.5(-330)
316,60,H,Vancouver,1,0,0,1,5o45,5o30,-1.5(+265)
316,61,V,NYRangers,0,1,1,2,5o20,5o35,+1.5(-230)
316,62,H,Anaheim,1,0,0,1,-151,-153,-1.5(+190)
317,1,V,Minnesota,1,1,2,4,-155,-160,-1.5(+190)
317,2,H,NewJersey,3,3,1,7,4.5o30,4.5o40,+1.5(-230)
317,3,V,Carolina,2,0,0,2,5o30,5o30,+1.5(-180)
317,4,H,Pittsburgh,1,2,1,4,-230,-185,-1.5(+160)
317,5,V,Detroit,1,0,2,3,-130,-115,-1.5(+255)
317,6,H,Columbus,0,0,1,1,5o40,5.5u35,+1.5(-320)
317,7,V,Florida,0,2,2,4,-160,-165,-1.5(+190)
317,8,H,Toronto,0,1,0,1,5o30,5o23,+1.5(-230)
317,9,V,NYIslanders,0,1,1,2,5o40,5.5u40,+1.5(-235)
317,10,H,Nashville,1,2,1,4,-145,-148,-1.5(+195)
317,11,V,TampaBay,1,2,0,3,5.5o15,-126,+1.5(-320)
317,12,H,Dallas,1,1,2,4,-125,5.5u25,-1.5(+255)
317,13,V,SanJose,0,1,0,1,-165,-170,-1.5(+175)
317,14,H,Arizona,1,0,2,3,5.5,5.5u35,+1.5(-205)
317,15,V,NYRangers,1,1,1,3,5u15,5u25,+1.5(-230)
317,16,H,LosAngeles,1,0,2,4,-170,-170,-1.5(+190)
318,51,V,Nashville,0,1,0,1,5o40,5o40,+1.5(-205)
318,52,H,Washington,0,3,1,4,-175,-165,-1.5(+175)
318,53,V,Ottawa,1,0,0,1,5.5u40,5.5u35,+1.5(-315)
318,54,H,Buffalo,2,1,0,3,-115,-115,-1.5(+250)
318,55,V,Chicago,0,2,2,4,-150,-145,-1.5(+190)
318,56,H,Winnipeg,0,0,0,0,5.5u35,5.5u35,+1.5(-230)
318,57,V,Colorado,1,1,1,4,5.5u20,5.5u20,+1.5(-270)
318,58,H,Calgary,1,2,0,3,-115,-125,-1.5(+220)
318,59,V,Vancouver,0,0,0,0,5.5u40,5o35,+1.5(-230)
318,60,H,Edmonton,0,1,1,2,-145,-152,-1.5(+190)
318,61,V,Boston,0,0,0,0,5o25,5o45,+1.5(-215)
318,62,H,Anaheim,2,0,2,4,-150,-165,-1.5(+185)
319,1,V,Pittsburgh,0,3,1,4,-107,5o40,-1.5(+260)
319,2,H,Philadelphia,0,1,0,1,5o45,-113,+1.5(-325)
319,3,V,Carolina,0,1,1,2,5o20,5o20,+1.5(-205)
319,4,H,Minnesota,0,1,1,3,-186,-168,-1.5(+175)
319,5,V,NYRangers,0,1,0,1,5o40,5o25,+1.5(-265)
319,6,H,SanJose,0,1,3,4,-136,-138,-1.5(+215)
319,7,V,NewJersey,0,2,1,3,5o25,5o25,+1.5(-235)
319,8,H,Columbus,2,1,3,6,-150,-152,-1.5(+195)
319,9,V,Montreal,0,0,0,0,5.5u25,5.5u25,+1.5(-260)
319,10,H,Ottawa,1,1,3,5,-150,-140,-1.5(+210)
319,11,V,Buffalo,1,0,0,1,-121,5o35,+1.5(-300)
319,12,H,Toronto,0,1,3,4,5o30,-120,-1.5(+240)
319,13,V,Detroit,1,1,3,5,5.5u31,5o40,+1.5(-275)
319,14,H,Florida,1,2,0,3,-144,-133,-1.5(+225)
319,15,V,NYIslanders,0,0,0,0,5.5o15,5.5o20,+1.5(-280)
319,16,H,Dallas,0,1,2,3,-151,-124,-1.5(+230)
319,17,V,St.Louis,0,1,2,3,-176,-185,-1.5(+170)
319,18,H,Vancouver,0,0,0,0,5o40,5o15,+1.5(-200)
319,19,V,TampaBay,1,0,1,2,-170,-165,-1.5(+180)
319,20,H,Arizona,0,0,0,0,5o25,5o30,+1.5(-210)
319,21,V,Boston,0,1,0,1,5,5,+1.5(-205)
319,22,H,LosAngeles,1,1,0,2,-170,-170,-1.5(+175)
320,51,V,Anaheim,1,1,0,3,-165,-172,-1.5(+170)
320,52,H,Winnipeg,1,1,0,2,5o35,5.5u40,+1.5(-200)
320,53,V,Columbus,0,1,0,1,5.5,-117,-1.5(+250)
320,54,H,NewJersey,1,0,1,2,-120,5o40,+1.5(-315)
320,55,V,Washington,0,2,0,2,-130,5o25,-1.5(+240)
320,56,H,Pittsburgh,2,1,3,6,5o25,-111,+1.5(-300)
320,57,V,Calgary,0,2,2,4,5.5,5.5u15,+1.5(-310)
320,58,H,Montreal,0,0,1,1,-140,-108,-1.5(+250)
320,59,V,Minnesota,0,2,0,3,5o20,5o20,+1.5(-200)
320,60,H,Chicago,0,2,0,2,-180,-170,-1.5(+170)
320,61,V,Colorado,0,2,1,3,5.5u40,5.5u45,+1.5(-275)
320,62,H,Edmonton,0,0,2,2,-130,-125,-1.5(+225)
320,63,V,Arizona,0,0,0,0,5.5u40,5.5u25,+1.5(-140)
320,64,H,SanJose,1,1,1,3,-230,-245,-1.5(+120)
321,1,V,Florida,0,0,2,2,5o20,5o40,+1.5(-230)
321,2,H,NYRangers,1,1,2,4,-140,-147,-1.5(+190)
321,3,V,Philadelphia,0,2,2,4,5o40,5o35,+1.5(-270)
321,4,H,NYIslanders,0,1,0,1,-140,-124,-1.5(+220)
321,5,V,Calgary,0,2,0,2,5.5u25,5.5u35,+1.5(-300)
321,6,H,Toronto,1,1,3,5,-130,-120,-1.5(+240)
321,7,V,LosAngeles,0,0,2,2,-111,5,+1.5(-280)
321,8,H,Nashville,0,3,2,5,5o15,-128,-1.5(+230)
322,51,V,Philadelphia,1,0,1,2,5.5u25,5.5u40,+1.5(-320)
322,52,H,Columbus,0,0,2,3,-108,-115,-1.5(+255)
322,53,V,Buffalo,1,0,2,3,5o25,5o35,+1.5(-290)
322,54,H,Carolina,0,1,1,2,-155,-132,-1.5(+230)
322,55,V,Washington,3,0,1,4,-150,-149,-1.5(+190)
322,56,H,Ottawa,0,1,1,2,5.5u25,5.5u45,+1.5(-230)
322,57,V,Detroit,0,2,0,2,5o30,5u15,+1.5(-245)
322,58,H,TampaBay,2,2,2,6,-160,-148,-1.5(+205)
322,59,V,Anaheim,1,2,0,3,-170,-189,-1.5(+155)
322,60,H,Montreal,1,2,1,4,5o30,5o30,+1.5(-175)
322,61,V,Vancouver,0,0,0,0,5.5u25,5.5u45,+1.5(-245)
322,62,H,Winnipeg,0,0,2,2,-145,-143,-1.5(+205)
322,63,V,LosAngeles,0,1,0,1,5u15,5u30,+1.5(-300)
322,64,H,Minnesota,1,1,0,2,-115,-120,-1.5(+240)
322,65,V,Dallas,4,1,1,6,5.5,5.5u20,+1.5(-260)
322,66,H,Chicago,0,1,1,2,-140,-147,-1.5(+210)
322,67,V,Edmonton,1,1,0,2,5o25,5o45,+1.5(-300)
322,68,H,Arizona,1,2,1,4,-125,-120,-1.5(+240)
322,69,V,St.Louis,0,0,1,1,5o25,5o23,+1.5(-245)
322,70,H,SanJose,0,0,0,0,-140,-137,-1.5(+205)
323,1,V,Ottawa,0,0,1,1,5.5u30,5.5u35,+1.5(-175)
323,2,H,NYIslanders,0,3,0,3,-185,-185,-1.5(+155)
323,3,V,Boston,0,1,1,2,5o20,5o20,+1.5(-300)
323,4,H,NYRangers,2,1,2,5,-140,-125,-1.5(+240)
324,51,V,NewJersey,2,0,1,3,5o15,5o25,+1.5(-135)
324,52,H,Pittsburgh,0,0,0,0,-270,-285,-1.5(+115)
324,53,V,Carolina,0,0,3,3,5o30,5o25,+1.5(-260)
324,54,H,Columbus,0,1,1,2,-140,-142,-1.5(+210)
324,55,V,Florida,0,2,2,4,-115,5o24,+1.5(-305)
324,56,H,Boston,0,1,0,1,5o40,-115,-1.5(+245)
324,57,V,Montreal,0,0,3,3,5o40,5o30,+1.5(-160)
324,58,H,Detroit,1,3,0,4,-215,-220,-1.5(+140)
324,59,V,Anaheim,1,2,2,5,-175,-180,-1.5(+165)
324,60,H,Toronto,2,2,1,6,5o20,5o35,+1.5(-185)
324,61,V,Calgary,1,1,0,2,5.5u30,5.5u40,+1.5(-200)
324,62,H,Minnesota,3,1,2,6,-180,-175,-1.5(+170)
324,63,V,Vancouver,2,0,0,2,5o40,5o20,+1.5(-135)
324,64,H,Nashville,0,0,2,3,-260,-280,-1.5(+115)
324,65,V,LosAngeles,0,1,0,1,-165,-166,-1.5(+180)
324,66,H,Winnipeg,0,1,3,4,5o20,5o35,+1.5(-210)
324,67,V,Philadelphia,0,1,3,4,-115,-130,-1.5(+220)
324,68,H,Colorado,0,1,1,2,5o35,5o25,+1.5(-270)
324,69,V,Dallas,1,0,0,1,-145,-150,-1.5(+200)
324,70,H,Arizona,1,1,1,3,5.5u20,5.5,+1.5(-240)
324,71,V,Edmonton,0,4,2,6,5o25,5o20,+1.5(-155)
324,72,H,SanJose,2,1,0,3,-230,-230,-1.5(+135)
325,1,V,Washington,0,0,0,1,-180,-185,-1.5(+170)
325,2,H,NewJersey,0,0,0,0,5o15,5u20,+1.5(-200)
325,3,V,NYIslanders,1,2,1,4,5o25,5o15,+1.5(-230)
325,4,H,TampaBay,2,1,4,7,-155,-150,-1.5(+190)
325,5,V,Vancouver,0,0,0,0,5o15,5o19,+1.5(-130)
325,6,H,St.Louis,2,1,1,4,-300,-290,-1.5(+110)
326,51,V,Winnipeg,2,0,0,2,5o35,5o30,+1.5(-300)
326,52,H,Buffalo,1,0,2,3,-130,-123,-1.5(+240)
326,53,V,Pittsburgh,0,4,3,7,-105,5o28,+1.5(-340)
326,54,H,Detroit,1,0,1,2,5o30,-108,-1.5(+275)
326,55,V,Minnesota,0,2,2,4,-135,-138,-1.5(+210)
326,56,H,Colorado,0,0,0,0,5o15,5,+1.5(-260)
326,57,V,Dallas,1,2,1,4,5.5,5.5o27,+1.5(-230)
326,58,H,SanJose,0,0,2,2,-130,-147,-1.5(+190)
326,59,V,Anaheim,0,0,3,4,-145,-145,-1.5(+200)
326,60,H,Ottawa,1,2,0,3,5.5u40,5o35,+1.5(-240)
326,61,V,NYRangers,1,4,0,5,-150,-152,-1.5(+180)
326,62,H,Montreal,1,1,0,2,5.5u30,5.5u40,+1.5(-210)
326,63,V,NYIslanders,2,0,1,4,-115,5o35,-1.5(+260)
326,64,H,Carolina,0,3,0,3,5o30,-112,+1.5(-325)
326,65,V,Boston,0,2,1,3,-145,-175,-1.5(+170)
326,66,H,Toronto,1,0,0,1,5o30,5.5u35,+1.5(-200)
326,67,V,Florida,2,1,2,5,5o25,5o30,+1.5(-315)
326,68,H,TampaBay,1,0,1,2,-135,-115,-1.5(+250)
326,69,V,St.Louis,0,3,1,4,5.5u35,5o30,+1.5(-240)
326,70,H,Washington,0,0,0,0,-155,-143,-1.5(+200)
326,71,V,Columbus,1,0,0,1,5o35,5.5u40,+1.5(-185)
326,72,H,Nashville,2,2,1,5,-200,-185,-1.5(+165)
326,73,V,Edmonton,2,0,2,4,5o15,5o20,+1.5(-135)
326,74,H,LosAngeles,2,3,1,6,-230,-265,-1.5(+115)
326,75,V,Chicago,0,2,2,4,-140,-165,-1.5(+190)
326,76,H,Calgary,0,1,0,1,5.5u20,5.5u30,+1.5(-230)
326,77,V,Philadelphia,0,0,1,1,-130,-135,-1.5(+225)
326,78,H,Arizona,0,2,0,2,5o30,5.5u35,+1.5(-275)
327,1,V,NewJersey,0,2,0,2,5u25,5u35,+1.5(-290)
327,2,H,Carolina,2,1,0,3,-120,-130,-1.5(+230)
327,3,V,Pittsburgh,1,1,0,3,5o30,5o20,+1.5(-260)
327,4,H,NYRangers,1,1,0,2,-136,-130,-1.5(+210)
327,5,V,Chicago,1,0,2,3,-170,-166,-1.5(+180)
327,6,H,Vancouver,0,1,1,2,5o30,5o25,+1.5(-210)
328,51,V,Columbus,1,0,0,1,5o35,5o35,+1.5(-155)
328,52,H,Washington,1,0,3,4,-240,-230,-1.5(+135)
328,53,V,Winnipeg,0,1,1,2,5o30,5o30,+1.5(-175)
328,54,H,Philadelphia,0,2,0,3,-200,-185,-1.5(+155)
328,55,V,Toronto,0,0,0,0,5o40,5o45,+1.5(-155)
328,56,H,TampaBay,2,1,0,3,-250,-245,-1.5(+135)
328,57,V,Buffalo,0,0,2,2,5o25,5o26,+1.5(-210)
328,58,H,Detroit,1,1,1,3,-180,-155,-1.5(+180)
328,59,V,Colorado,3,0,1,4,5o35,5o20,+1.5(-150)
328,60,H,Nashville,1,0,2,3,-230,-230,-1.5(+130)
328,61,V,Anaheim,1,1,0,2,-160,-160,-1.5(+180)
328,62,H,Edmonton,0,0,1,1,5o40,5o25,+1.5(-210)
328,63,V,Calgary,1,2,2,5,5.5u25,5.5u35,+1.5(-315)
328,64,H,Arizona,0,2,0,2,-140,-115,-1.5(+250)
328,65,V,LosAngeles,1,1,0,2,5o15,5o16,+1.5(-315)
328,66,H,SanJose,1,1,3,5,-110,-115,-1.5(+250)
329,1,V,Buffalo,3,0,1,4,5o30,5o25,+1.5(-145)
329,2,H,Pittsburgh,0,4,0,5,-270,-245,-1.5(+125)
329,3,V,Boston,0,1,0,1,-150,-162,-1.5(+190)
329,4,H,NewJersey,1,0,1,2,5u15,5u15,+1.5(-230)
