Date,Rot,VH,Team,1st,2nd,3rd,Final,Open,Close,PuckLine
131,75,V,Colorado,0,1,0,1,5o35,5o25,+1.5(-130)
131,76,H,Anaheim,1,1,3,5,-290,-290,-1.5(+110)
131,77,V,Chicago,0,1,0,1,5.5u30,5o25,+1.5(-235)
131,78,H,SanJose,0,1,2,3,-140,-150,-1.5(+195)
201,1,V,Boston,1,1,1,3,5o40,5o25,+1.5(-245)
201,2,H,Washington,2,1,2,5,-175,-140,-1.5(+205)
201,3,V,Minnesota,0,1,0,1,-125,-109,-1.5(+250)
201,4,H,Calgary,2,0,3,5,5o40,5o25,+1.5(-315)
201,5,V,Colorado,0,0,0,0,5o30,5o30,+1.5(-115)
201,6,H,LosAngeles,3,0,2,5,-300,-309,-1.5(-105)
202,51,V,Montreal,1,0,0,1,5.5u30,-131,-1.5(+210)
202,52,H,Philadelphia,0,1,2,3,-109,5.5u40,+1.5(-260)
202,53,V,NYRangers,0,1,0,2,-125,-136,-1.5(+210)
202,54,H,Buffalo,0,0,1,1,5.5u20,5.5,+1.5(-260)
202,55,V,Ottawa,0,2,3,5,5.5u25,5.5u20,+1.5(-240)
202,56,H,TampaBay,0,1,1,2,-125,-150,-1.5(+200)
202,57,V,Toronto,1,0,0,1,6u25,5.5u20,+1.5(-275)
202,58,H,St.Louis,1,3,1,5,-120,-120,-1.5(+225)
202,59,V,Edmonton,0,0,0,0,5o34,5.5u40,+1.5(-245)
202,60,H,Nashville,0,2,0,2,-130,-140,-1.5(+205)
202,61,V,Winnipeg,2,2,0,4,6u15,6o20,+1.5(-260)
202,62,H,Dallas,2,1,0,3,-130,-133,-1.5(+210)
202,63,V,Chicago,3,1,0,4,-150,-163,-1.5(+185)
202,64,H,Arizona,0,3,0,3,5o25,5o35,+1.5(-215)
202,65,V,SanJose,2,0,2,4,-140,-155,-1.5(+190)
202,66,H,Vancouver,0,0,1,1,5o15,5u15,+1.5(-230)
203,1,V,Columbus,0,1,2,3,6o25,6u15,+1.5(-215)
203,2,H,Pittsburgh,2,1,0,4,-140,-155,-1.5(+185)
203,3,V,Edmonton,0,1,0,1,5.5u25,5.5u41,+1.5(-245)
203,4,H,Carolina,1,0,1,2,-175,-135,-1.5(+205)
203,5,V,Calgary,1,1,1,4,5o20,5u21,+1.5(-325)
203,6,H,NewJersey,0,3,0,3,-115,-115,-1.5(+260)
203,7,V,NYIslanders,2,1,1,4,5o40,5.5u31,+1.5(-310)
203,8,H,Detroit,1,3,1,5,-115,-116,-1.5(+250)
203,9,V,Anaheim,1,0,0,1,-120,5o39,+1.5(-350)
203,10,H,Florida,1,1,0,2,5o30,-115,-1.5(+285)
204,51,V,Washington,1,1,1,3,-109,-117,-1.5(+250)
204,52,H,Montreal,1,0,1,2,5u09,5u25,+1.5(-315)
204,53,V,LosAngeles,0,0,0,1,5o26,-133,-1.5(+225)
204,54,H,Philadelphia,0,0,0,0,-110,5o25,+1.5(-275)
204,55,V,Winnipeg,1,1,0,2,-158,-170,-1.5(+170)
204,56,H,Colorado,2,1,2,5,6u16,5.5o30,+1.5(-200)
204,57,V,Carolina,1,3,0,5,5.5u30,5.5u25,+1.5(-325)
204,58,H,NYIslanders,1,2,1,4,-135,-115,-1.5(+260)
204,59,V,Ottawa,0,0,0,0,-109,5.5u35,+1.5(-305)
204,60,H,Buffalo,1,1,2,4,5o31,-117,-1.5(+245)
204,61,V,NewJersey,1,2,2,5,5.5u30,5o30,+1.5(-155)
204,62,H,Columbus,0,0,1,1,-230,-230,-1.5(+135)
204,63,V,Toronto,1,3,2,6,5.5o30,5.5o20,+1.5(-210)
204,64,H,Boston,1,2,2,5,-145,-165,-1.5(+180)
204,65,V,Anaheim,1,0,1,2,5.5u40,5.5u30,+1.5(-215)
204,66,H,TampaBay,1,1,0,3,-125,-160,-1.5(+185)
204,67,V,Pittsburgh,1,2,1,4,-114,6,+1.5(-300)
204,68,H,St.Louis,0,0,1,1,6o13,-124,-1.5(+240)
204,69,V,Detroit,1,0,0,1,5o26,5o45,+1.5(-150)
204,70,H,Nashville,0,0,0,0,-207,-230,-1.5(+130)
204,71,V,Chicago,0,2,3,5,-113,5.5o30,+1.5(-305)
204,72,H,Dallas,0,1,2,3,6u25,-125,-1.5(+245)
204,73,V,Minnesota,2,3,1,6,-155,-170,-1.5(+180)
204,74,H,Vancouver,1,2,0,3,5o21,5o20,+1.5(-210)
204,75,V,Arizona,0,1,1,3,5o26,5o20,+1.5(-130)
204,76,H,SanJose,0,1,1,2,-280,-290,-1.5(+110)
205,1,V,LosAngeles,0,0,0,0,5o21,5o20,+1.5(-215)
205,2,H,Washington,2,2,1,5,-155,-163,-1.5(+185)
205,3,V,Edmonton,0,0,0,1,5o31,5.5u35,+1.5(-320)
205,4,H,Montreal,0,0,0,0,-140,-115,-1.5(+255)
205,5,V,Calgary,1,0,2,3,5.5o13,5.5u25,+1.5(-200)
205,6,H,NYRangers,1,0,3,4,-155,-175,-1.5(+170)
206,51,V,St.Louis,0,1,1,2,5.5o20,5.5u35,+1.5(-305)
206,52,H,Philadelphia,0,0,0,0,-129,-111,-1.5(+245)
206,53,V,Toronto,2,2,1,5,6u25,5.5o16,+1.5(-270)
206,54,H,NYIslanders,2,1,2,6,-111,-134,-1.5(+220)
206,55,V,Buffalo,0,0,1,1,5,5o16,+1.5(-325)
206,56,H,NewJersey,0,1,1,2,-121,-123,-1.5(+260)
207,1,V,Anaheim,0,1,0,1,5.5u16,5o40,+1.5(-240)
207,2,H,NYRangers,1,1,2,4,-140,-145,-1.5(+200)
207,3,V,Carolina,0,0,0,0,5o36,5.5u30,+1.5(-167)
207,4,H,Washington,2,0,3,5,-201,-210,-1.5(+147)
207,5,V,Calgary,0,2,0,3,6u21,5.5o20,+1.5(-190)
207,6,H,Pittsburgh,0,0,2,2,-220,-176,-1.5(+170)
207,7,V,SanJose,2,1,1,4,-141,-162,-1.5(+180)
207,8,H,Buffalo,1,0,3,5,5o21,5o25,+1.5(-210)
207,9,V,St.Louis,0,2,4,6,5.5u15,5.5o10,+1.5(-260)
207,10,H,Ottawa,0,0,0,0,-137,-145,-1.5(+210)
207,11,V,Columbus,2,0,0,3,-140,-130,-1.5(+235)
207,12,H,Detroit,1,1,0,2,5.5u26,5.5u30,+1.5(-285)
207,13,V,LosAngeles,0,0,0,0,5o16,5u16,+1.5(-320)
207,14,H,TampaBay,1,3,1,5,-115,-115,-1.5(+255)
207,15,V,Dallas,0,0,1,1,6o30,6.5u20,-1.5(+245)
207,16,H,Toronto,1,1,1,3,-128,-105,+1.5(-305)
207,17,V,Minnesota,2,1,1,4,-119,-130,-1.5(+210)
207,18,H,Winnipeg,0,2,0,2,5.5u07,5.5o20,+1.5(-260)
207,19,V,Vancouver,1,0,1,2,5o11,5o20,+1.5(-160)
207,20,H,Nashville,2,0,2,4,-193,-210,-1.5(+140)
207,21,V,Montreal,0,0,0,0,-180,-205,-1.5(+145)
207,22,H,Colorado,2,1,1,4,5o35,5o40,+1.5(-165)
208,51,V,Chicago,1,2,0,4,5.5u30,5.5u14,+1.5(-280)
208,52,H,Minnesota,0,2,1,3,-118,-115,-1.5(+230)
209,1,V,Anaheim,1,0,4,5,-111,-120,-1.5(+270)
209,2,H,Buffalo,0,1,1,2,5o30,5o25,+1.5(-335)
209,3,V,Detroit,2,0,1,3,5.5u35,5o25,+1.5(-135)
209,4,H,Washington,2,1,3,6,-255,-260,-1.5(+115)
209,5,V,Nashville,1,1,1,3,5.5u25,5.5u19,+1.5(-265)
209,6,H,NYRangers,0,2,2,4,-130,-130,-1.5(+215)
209,7,V,Vancouver,0,2,1,3,5.5u30,5.5u40,+1.5(-155)
209,8,H,Columbus,0,0,0,0,-230,-223,-1.5(+135)
209,9,V,SanJose,1,1,1,3,5o35,5.5u35,+1.5(-275)
209,10,H,Boston,3,2,1,6,-114,-131,-1.5(+225)
209,11,V,NYIslanders,1,1,1,3,5.5u16,5.5u25,+1.5(-285)
209,12,H,Philadelphia,1,0,0,1,-120,-120,-1.5(+235)
209,13,V,St.Louis,1,0,0,2,5.5o17,5.5o40,+1.5(-255)
209,14,H,Toronto,0,1,0,1,-116,-140,-1.5(+215)
209,15,V,Dallas,0,2,0,2,5.5o17,5.5o20,+1.5(-270)
209,16,H,Ottawa,2,0,1,3,-120,-125,-1.5(+220)
209,17,V,LosAngeles,3,3,0,6,-105,5u25,+1.5(-300)
209,18,H,Florida,1,0,2,3,5o05,-120,-1.5(+240)
209,19,V,Pittsburgh,1,2,1,4,-205,-230,-1.5(+135)
209,20,H,Colorado,0,0,1,1,5.5o11,5.5o25,+1.5(-155)
209,21,V,Montreal,2,0,2,5,-155,-175,-1.5(+170)
209,22,H,Arizona,0,3,1,4,5o25,5o20,+1.5(-200)
210,51,V,TampaBay,0,1,0,1,5.5u20,5.5u30,+1.5(-200)
210,52,H,Minnesota,0,1,0,2,-175,-175,-1.5(+170)
210,53,V,Chicago,1,1,3,5,-125,107,+1.5(-315)
210,54,H,Winnipeg,0,1,1,2,5.5o15,5.5o15,-1.5(+250)
211,1,V,SanJose,0,0,1,1,-140,-133,-1.5(+225)
211,2,H,Philadelphia,0,0,1,2,5o40,5.5u30,+1.5(-275)
211,3,V,Vancouver,1,1,1,3,5o35,5.5u35,+1.5(-155)
211,4,H,Boston,2,0,2,4,-210,-215,-1.5(+135)
211,5,V,NYIslanders,0,0,0,0,5.5u30,5.5u35,+1.5(-275)
211,6,H,Ottawa,1,2,0,3,-128,-124,-1.5(+225)
211,7,V,Florida,1,4,2,7,5o30,5o35,+1.5(-275)
211,8,H,Nashville,1,2,1,4,-173,-135,-1.5(+225)
211,9,V,Carolina,0,1,1,2,5.5o25,5.5o35,+1.5(-290)
211,10,H,Dallas,3,1,1,5,-128,-118,-1.5(+230)
211,11,V,Detroit,1,0,0,1,5.5u30,5.5o15,+1.5(-227)
211,12,H,Columbus,1,1,0,2,-210,-168,-1.5(+188)
211,13,V,St.Louis,1,2,1,4,5o40,5o40,+1.5(-260)
211,14,H,Montreal,1,1,0,2,-148,-136,-1.5(+210)
211,15,V,Colorado,1,1,0,2,5.5u20,5.5,+1.5(-125)
211,16,H,NYRangers,1,0,3,4,-315,-300,-1.5(+105)
211,17,V,Buffalo,3,0,0,3,5.5o25,5.5o35,+1.5(-210)
211,18,H,Toronto,0,1,0,1,-160,-170,-1.5(+180)
211,19,V,TampaBay,2,1,1,4,5.5,5.5o25,+1.5(-290)
211,20,H,Winnipeg,0,0,1,1,-135,-125,-1.5(+230)
211,21,V,Anaheim,0,2,2,4,5o35,5u22,+1.5(-170)
211,22,H,Washington,3,1,2,6,-190,-185,-1.5(+150)
211,23,V,Pittsburgh,0,1,2,3,-230,-200,-1.5(+150)
211,24,H,Arizona,0,2,1,4,5.5o25,5.5u15,+1.5(-170)
211,25,V,Chicago,2,2,1,5,5.5u30,5.5u35,+1.5(-245)
211,26,H,Edmonton,1,0,0,1,-145,-140,-1.5(+205)
212,51,V,SanJose,0,3,1,4,-140,-135,-1.5(+245)
212,52,H,NewJersey,1,0,0,1,5,5u30,+1.5(-305)
212,53,V,Detroit,0,2,1,3,5.5u40,5.5u40,+1.5(-122)
212,54,H,Minnesota,2,1,3,6,-265,-300,-1.5(+102)
212,55,V,Colorado,1,0,0,1,5.5,5.5o35,+1.5(-155)
212,56,H,NYIslanders,1,1,3,5,-260,-220,-1.5(+135)
212,57,V,Dallas,2,1,0,3,5.5,5.5o15,+1.5(-230)
212,58,H,Nashville,0,1,4,5,-170,-154,-1.5(+190)
212,59,V,Vancouver,2,2,0,4,5o30,5o45,+1.5(-230)
212,60,H,Buffalo,2,0,0,2,-150,-149,-1.5(+190)
212,61,V,Montreal,0,0,0,0,5o40,5o27,+1.5(-245)
212,62,H,Boston,1,2,1,4,-140,-138,-1.5(+205)
213,1,V,NYRangers,0,1,2,3,5.5o25,5.5o10,+1.5(-240)
213,2,H,Columbus,1,0,1,2,-130,-146,-1.5(+200)
213,3,V,Arizona,1,3,1,5,5.5u25,5.5u30,+1.5(-170)
213,4,H,Calgary,0,0,0,0,-190,-215,-1.5(+150)
214,51,V,Vancouver,0,0,0,0,5.5,5.5o30,+1.5(-115)
214,52,H,Pittsburgh,0,1,3,4,-260,-340,-1.5(-105)
214,53,V,Colorado,0,2,0,2,5o25,5o20,+1.5(-170)
214,54,H,NewJersey,1,2,0,3,-200,-185,-1.5(+150)
214,55,V,NYIslanders,0,1,0,1,5.5o30,5.5o40,+1.5(-265)
214,56,H,Toronto,2,1,4,7,-135,-141,-1.5(+215)
214,57,V,Buffalo,1,0,2,3,5.25u30,5.5u45,+1.5(-240)
214,58,H,Ottawa,1,1,0,2,-160,-166,-1.5(+200)
214,59,V,Dallas,0,2,0,2,6o30,6.5u20,+1.5(-270)
214,60,H,Winnipeg,1,1,3,5,-140,-133,-1.5(+220)
214,61,V,Anaheim,1,0,0,1,5.5u40,5o35,+1.5(-200)
214,62,H,Minnesota,0,0,0,0,-160,-168,-1.5(+170)
214,63,V,Arizona,1,1,0,2,5.5u40,5.5u20,+1.5(-150)
214,64,H,Edmonton,0,3,2,5,-230,-275,-1.5(+130)
215,1,V,Toronto,0,1,1,2,6,6.5u15,+1.5(-235)
215,2,H,Columbus,2,2,1,5,-160,-142,-1.5(+195)
215,3,V,St.Louis,1,0,1,2,-130,5.5u45,-1.5(+255)
215,4,H,Detroit,0,0,0,0,5.5u35,105,+1.5(-320)
215,5,V,Philadelphia,1,0,0,1,5.5u35,5o35,+1.5(-275)
215,6,H,Calgary,1,1,1,3,-135,-132,-1.5(+225)
215,7,V,Florida,3,0,2,6,5o15,5.5u35,+1.5(-230)
215,8,H,SanJose,2,1,2,5,-185,-158,-1.5(+190)
216,51,V,Winnipeg,0,1,2,3,6o05,6.5,+1.5(-139)
216,52,H,Pittsburgh,2,0,1,4,-224,-250,-1.5(+119)
216,53,V,Ottawa,0,1,2,3,5o23,-120,-1.5(+245)
216,54,H,NewJersey,0,0,0,0,-108,5o15,+1.5(-305)
216,55,V,NYRangers,1,0,1,2,-110,-120,-1.5(+230)
216,56,H,NYIslanders,0,2,2,4,5.5o08,5.5o15,+1.5(-280)
216,57,V,Colorado,0,0,0,0,5o34,5.5u35,+1.5(-200)
216,58,H,Buffalo,0,1,1,2,-179,-169,-1.5(+170)
216,59,V,Vancouver,1,1,1,3,5o23,5o30,+1.5(-185)
216,60,H,St.Louis,2,0,2,4,-189,-175,-1.5(+165)
216,61,V,Dallas,0,0,1,1,5.5o10,6o15,+1.5(-205)
216,62,H,Minnesota,1,1,1,3,-190,-165,-1.5(+175)
216,63,V,Philadelphia,0,2,1,3,5.5u34,5.5u30,+1.5(-225)
216,64,H,Edmonton,2,3,1,6,-160,-165,-1.5(+195)
216,65,V,Arizona,2,0,3,5,5o05,5o15,+1.5(-130)
216,66,H,LosAngeles,0,0,3,3,-214,-275,-1.5(+110)
217,1,V,Pittsburgh,0,1,0,1,-111,6u15,+1.5(-280)
217,2,H,Columbus,0,1,0,2,6o20,-130,-1.5(+230)
217,3,V,Colorado,1,0,0,2,5.5u25,5.5u30,+1.5(-130)
217,4,H,Carolina,1,0,0,1,-239,-280,-1.5(+110)
217,5,V,Florida,0,3,1,4,5o35,5.5u40,+1.5(-290)
217,6,H,Anaheim,0,1,0,1,-150,-135,-1.5(+230)
218,51,V,St.Louis,1,0,1,2,-130,-118,-1.5(+250)
218,52,H,Buffalo,1,2,0,3,5o30,5o30,+1.5(-315)
218,53,V,Winnipeg,0,1,2,3,5.5o30,5.5u30,+1.5(-200)
218,54,H,Montreal,1,0,0,1,-170,-173,-1.5(+170)
218,55,V,Washington,0,1,1,2,-170,-180,-1.5(+165)
218,56,H,Detroit,1,1,0,3,5.5u40,5o30,+1.5(-185)
218,57,V,Ottawa,2,0,4,6,5.5o25,5.5u16,+1.5(-250)
218,58,H,Toronto,0,2,1,3,-135,-140,-1.5(+210)
218,59,V,NYIslanders,0,0,2,2,-115,-115,-1.5(+250)
218,60,H,NewJersey,1,1,1,3,5o25,5o25,+1.5(-315)
218,61,V,Edmonton,0,1,2,3,5o45,5.5u39,+1.5(-250)
218,62,H,Chicago,0,0,1,1,-150,-132,-1.5(+210)
218,63,V,SanJose,2,1,1,4,-185,-175,-1.5(+170)
218,64,H,Arizona,0,0,1,1,5o45,5.5u40,+1.5(-200)
218,65,V,Nashville,0,0,2,2,5.5u40,5.5u40,+1.5(-245)
218,66,H,Minnesota,1,1,3,5,-159,-145,-1.5(+205)
218,67,V,TampaBay,2,1,0,3,5.5o35,5.5o29,+1.5(-275)
218,68,H,Dallas,2,0,1,4,-120,-125,-1.5(+225)
218,69,V,Florida,1,1,1,3,5o40,5o30,+1.5(-215)
218,70,H,LosAngeles,0,2,0,2,-148,-185,-1.5(+185)
218,71,V,Calgary,0,0,1,1,-118,-135,-1.5(+215)
218,72,H,Vancouver,1,0,0,2,5o35,5o25,+1.5(-265)
219,1,V,Washington,0,1,0,1,5.5u25,5.5u25,+1.5(-305)
219,2,H,NYRangers,1,0,1,2,-115,-115,-1.5(+245)
219,3,V,Detroit,2,0,3,5,5.5o30,5.5o15,+1.5(-120)
219,4,H,Pittsburgh,1,0,1,2,-331,-335,-1.5(+100)
219,5,V,Winnipeg,2,0,1,3,5.5o25,5.5o25,+1.5(-265)
219,6,H,Ottawa,0,1,1,2,-141,-137,-1.5(+215)
219,7,V,NewJersey,1,2,1,4,5o30,5.5u35,+1.5(-260)
219,8,H,NYIslanders,1,3,2,6,-170,-150,-1.5(+210)
219,9,V,Chicago,1,2,2,5,-130,-150,-1.5(+215)
219,10,H,Buffalo,1,0,0,1,5.5u25,5.5u50,+1.5(-265)
219,11,V,Nashville,1,2,1,4,5.5u30,5.5u35,+1.5(-260)
219,12,H,Columbus,0,2,1,3,-177,-146,-1.5(+210)
219,13,V,Toronto,0,2,2,4,5.5o30,5.5o15,+1.5(-230)
219,14,H,Carolina,0,0,0,0,-140,-146,-1.5(+190)
219,15,V,TampaBay,1,1,0,3,-165,-180,-1.5(+170)
219,16,H,Colorado,0,0,2,2,5o35,5.5u40,+1.5(-200)
219,17,V,Boston,1,0,0,2,5o35,5.5u30,+1.5(-315)
219,18,H,SanJose,0,1,0,1,-140,-123,-1.5(+250)
219,19,V,LosAngeles,0,0,0,0,5,5,+1.5(-265)
219,20,H,Anaheim,0,1,0,1,-140,-130,-1.5(+215)
219,21,V,Philadelphia,1,2,0,3,-107,-141,-1.5(+210)
219,22,H,Vancouver,0,2,0,2,5o40,5o25,+1.5(-260)
220,51,V,Florida,1,0,1,2,5o40,5.5u30,+1.5(-245)
220,52,H,St.Louis,0,0,1,1,-143,-145,-1.5(+205)
220,53,V,Anaheim,0,1,1,2,-160,-140,-1.5(+205)
220,54,H,Arizona,3,0,0,3,5o30,5o40,+1.5(-245)
221,1,V,Montreal,1,1,0,3,5.5u40,5o40,+1.5(-290)
221,2,H,NYRangers,1,1,0,2,-145,-126,-1.5(+230)
221,3,V,Pittsburgh,1,1,1,3,-130,-145,-1.5(+200)
221,4,H,Carolina,1,0,0,1,5.5o25,5.5o15,+1.5(-240)
221,5,V,Ottawa,0,1,1,2,-115,5u35,+1.5(-270)
221,6,H,NewJersey,0,0,1,1,5o15,-137,-1.5(+220)
221,7,V,NYIslanders,1,1,1,3,-105,-116,-1.5(+250)
221,8,H,Detroit,1,0,0,1,5.5u25,5.5u25,+1.5(-315)
221,9,V,Winnipeg,2,2,0,4,6o25,6u15,+1.5(-240)
221,10,H,Toronto,1,2,1,5,-145,-147,-1.5(+200)
221,11,V,Edmonton,0,1,0,1,5.5u35,5.5u25,+1.5(-240)
221,12,H,TampaBay,1,1,2,4,-120,-155,-1.5(+200)
221,13,V,Calgary,3,1,1,6,5.5u30,5.5u35,+1.5(-230)
221,14,H,Nashville,1,4,0,5,-160,-155,-1.5(+190)
221,15,V,Chicago,0,2,3,5,5.5u20,5.5u35,+1.5(-230)
221,16,H,Minnesota,0,1,2,3,-135,-152,-1.5(+190)
221,17,V,LosAngeles,0,2,0,2,-185,-185,-1.5(+155)
221,18,H,Colorado,0,1,0,1,5o25,5u15,+1.5(-175)
222,51,V,Edmonton,1,2,1,4,5.5u30,5.5u32,+1.5(-265)
222,52,H,Florida,0,3,0,3,-135,-135,-1.5(+215)
222,53,V,Washington,2,1,1,4,-155,-158,-1.5(+183)
222,54,H,Philadelphia,0,1,0,1,5o30,5o20,+1.5(-213)
222,55,V,Boston,1,1,1,3,5o40,-132,-1.5(+225)
222,56,H,Anaheim,0,3,2,5,-120,5o20,+1.5(-275)
223,1,V,NYIslanders,1,1,1,3,5o45,5o40,+1.5(-215)
223,2,H,Montreal,0,0,0,0,-145,-160,-1.5(+185)
223,3,V,NYRangers,0,0,1,2,6u15,6u25,+1.5(-300)
223,4,H,Toronto,1,0,0,1,-115,-105,-1.5(+240)
223,5,V,Calgary,0,2,1,3,5.5u22,5.5u25,+1.5(-230)
223,6,H,TampaBay,1,0,1,2,-141,-148,-1.5(+190)
223,7,V,Colorado,1,1,0,2,5.5u17,5.5u20,+1.5(-128)
223,8,H,Nashville,1,2,1,4,-280,-289,-1.5(+108)
223,9,V,Arizona,3,0,0,3,5.5u20,5.5u25,+1.5(-128)
223,10,H,Chicago,3,2,1,6,-265,-300,-1.5(+108)
223,11,V,Boston,1,1,2,4,5,5o35,+1.5(-240)
223,12,H,LosAngeles,1,0,0,1,-150,-146,-1.5(+200)
224,51,V,Edmonton,0,1,0,1,5o40,5.5u45,+1.5(-200)
224,52,H,Washington,1,0,1,2,-199,-185,-1.5(+170)
224,53,V,Calgary,3,1,0,4,5.5u25,5.5u40,+1.5(-215)
224,54,H,Florida,2,0,0,2,-154,-160,-1.5(+185)
224,55,V,Ottawa,0,0,0,0,5o20,5o15,+1.5(-260)
224,56,H,Carolina,1,2,0,3,-135,-140,-1.5(+210)
224,57,V,Arizona,1,1,0,2,6u15,6,+1.5(-125)
224,58,H,Dallas,1,1,3,5,-245,-275,-1.5(+105)
225,1,V,Anaheim,1,0,0,1,5o15,5u15,+1.5(-215)
225,2,H,LosAngeles,0,0,4,4,-145,-180,-1.5(+185)
225,3,V,NYRangers,2,0,1,4,-137,-148,-1.5(+205)
225,4,H,NewJersey,0,1,2,3,5o25,5o20,+1.5(-245)
225,5,V,NYIslanders,0,0,0,0,5.5u20,5.5u15,+1.5(-211)
225,6,H,Columbus,3,2,2,7,-150,-149,-1.5(+181)
225,7,V,Washington,1,0,1,2,5o40,5.5u35,+1.5(-300)
225,8,H,Nashville,0,3,2,5,-117,-119,-1.5(+240)
225,9,V,Montreal,0,2,0,3,5.5,5.5u45,+1.5(-366)
225,10,H,Toronto,1,0,1,2,-115,-115,-1.5(+286)
225,11,V,Philadelphia,0,1,1,2,5.5,5.5o20,+1.5(-210)
225,12,H,Pittsburgh,1,1,2,4,-200,-161,-1.5(+180)
225,13,V,Buffalo,1,2,0,3,-133,-125,-1.5(+220)
225,14,H,Colorado,3,1,1,5,5o35,5o40,+1.5(-270)
225,15,V,SanJose,0,2,2,4,-168,-205,-1.5(+140)
225,16,H,Vancouver,0,1,0,1,5,5,+1.5(-160)
226,51,V,Boston,2,2,2,6,-128,-154,-1.5(+185)
226,52,H,Dallas,0,2,1,3,5.5o25,5.5o30,+1.5(-215)
226,53,V,Calgary,0,2,1,3,5.5u25,5o40,+1.5(-315)
226,54,H,Carolina,1,0,0,1,-128,-127,-1.5(+250)
226,55,V,Edmonton,1,3,0,4,5.5u40,5.5u35,+1.5(-270)
226,56,H,Nashville,2,2,1,5,-128,-128,-1.5(+220)
226,57,V,Columbus,2,1,2,5,5.5o14,5.5u30,+1.5(-270)
226,58,H,NYRangers,1,0,1,2,-120,-120,-1.5(+220)
226,59,V,St.Louis,1,1,0,2,5o45,5.5u35,+1.5(-235)
226,60,H,Chicago,2,0,2,4,-159,-159,-1.5(+195)
226,61,V,Ottawa,1,1,0,2,5o25,5o35,+1.5(-230)
226,62,H,Florida,1,0,0,1,-155,-151,-1.5(+190)
226,63,V,Buffalo,1,1,0,2,5o40,-117,-1.5(+230)
226,64,H,Arizona,0,0,3,3,-111,5.5u20,+1.5(-290)
227,1,V,Montreal,0,0,3,4,-120,-135,-1.5(+240)
227,2,H,NewJersey,1,0,2,3,5u14,5u15,+1.5(-300)
227,3,V,Ottawa,1,0,0,1,5o35,5.5u21,+1.5(-175)
227,4,H,TampaBay,0,4,1,5,-156,-205,-1.5(+155)
227,5,V,LosAngeles,2,1,1,4,5o25,5u20,+1.5(-275)
227,6,H,Minnesota,1,2,1,5,-150,-130,-1.5(+225)
228,51,V,Washington,0,2,2,4,5.5u30,-127,-1.5(+225)
228,52,H,NYRangers,1,0,0,1,-115,5o35,+1.5(-275)
228,53,V,Nashville,1,1,2,5,-140,-127,-1.5(+240)
228,54,H,Buffalo,2,1,1,4,5.5u30,5.5,+1.5(-300)
228,55,V,Colorado,0,0,0,0,5.5u25,5.5u40,+1.5(-170)
228,56,H,Philadelphia,3,1,0,4,-210,-205,-1.5(+150)
228,57,V,Arizona,0,1,0,1,5.5u20,5.5u30,+1.5(+105)
228,58,H,Boston,1,3,0,4,-290,-360,-1.5(-125)
228,59,V,Columbus,0,0,0,0,5.5u39,-115,-1.5(+265)
228,60,H,Montreal,0,0,0,1,-110,5o30,+1.5(-330)
228,61,V,Carolina,0,1,1,2,5o30,5o35,+1.5(-215)
228,62,H,Florida,2,0,0,3,-140,-167,-1.5(+185)
228,63,V,Edmonton,1,1,0,2,5o30,5o25,+1.5(-295)
228,64,H,St.Louis,1,0,0,1,-130,-122,-1.5(+235)
228,65,V,Minnesota,3,2,1,6,5.5o18,5.5o30,+1.5(-275)
228,66,H,Winnipeg,1,2,2,5,-116,-125,-1.5(+225)
228,67,V,Pittsburgh,1,1,0,2,-150,-135,-1.5(+200)
228,68,H,Dallas,0,0,3,3,6o30,6.5u15,+1.5(-240)
228,69,V,LosAngeles,1,0,0,1,-115,5u20,+1.5(-315)
228,70,H,Calgary,0,1,0,2,5o20,-116,-1.5(+250)
228,71,V,Detroit,2,0,0,3,5o25,5u15,+1.5(-345)
228,72,H,Vancouver,0,1,1,2,-120,-112,-1.5(+280)
228,73,V,Toronto,0,1,0,1,5.5u15,5.5u30,+1.5(-238)
228,74,H,SanJose,0,1,2,3,-150,-149,-1.5(+198)
301,1,V,Carolina,2,0,1,3,5.5u40,5.5u30,+1.5(-170)
301,2,H,TampaBay,1,0,2,4,-165,-215,-1.5(+150)
301,3,V,Pittsburgh,0,1,0,1,5.5o20,5.5o45,+1.5(-265)
301,4,H,Chicago,0,2,2,4,-130,-135,-1.5(+215)
302,51,V,NYRangers,0,0,2,2,5.5u20,5.5u25,+1.5(-215)
302,52,H,Boston,0,0,1,1,-145,-160,-1.5(+185)
302,53,V,NewJersey,0,0,0,0,5o15,5u25,+1.5(-115)
302,54,H,Washington,0,0,1,1,-290,-320,-1.5(-105)
302,55,V,Florida,0,1,0,1,5o40,-120,-1.5(+245)
302,56,H,Philadelphia,0,0,1,2,-125,5.5u35,+1.5(-305)
302,57,V,Arizona,1,1,1,3,-165,5.5u40,+1.5(-185)
302,58,H,Buffalo,1,2,3,6,5.5u30,-177,-1.5(+165)
302,59,V,Minnesota,0,0,0,0,5.5u15,5.5u40,+1.5(-290)
302,60,H,Columbus,0,0,1,1,-125,-127,-1.5(+230)
302,61,V,Nashville,1,0,0,1,5o30,5o40,+1.5(-290)
302,62,H,Montreal,0,0,2,2,-135,-128,-1.5(+230)
302,63,V,Colorado,0,0,1,1,5o30,5o30,+1.5(-160)
302,64,H,Ottawa,1,1,0,2,-265,-205,-1.5(+140)
302,65,V,NYIslanders,1,1,3,5,6u15,6u20,+1.5(-290)
302,66,H,Dallas,1,2,1,4,-130,-118,-1.5(+230)
