"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO","OZS","NZS","DZS","OZS%","DZS%","NZS%","ZSR","FOW","FOL","FO%","GVA","TKA","GVA/60","TKA/60","HF","HA","H+/-","HF/60","HA/60","FSh%","FSv%","xFSh%","xFSv%","dFSh%","dFSv%","xPDO","dPDO","FF","FA","F+/-","FF%","FF/60","FA/60","SF","SA","S+/-","SF%","SF/60","SA/60","PENT/60","PEND/60"
"ANA",2014-11-12,1,65,88,49,39,64.23,81.23,45.23,5,5,0,50,4.62,4.62,3.85,1.49,2.36,72.14,3.55,1.37,3,2,-1,10.2,80.77,90.97,22,29,14,33.85,21.54,44.62,0.61,35,30,53.85,10,13,9.23,12,44,36,8,40.62,33.23,7.35,87.18,5.66,96.19,1.7,-9.01,101.85,-10.88,68,39,29,63.55,62.77,36,49,26,23,65.33,45.23,24,2.77,1.85
"ANA",2014-11-15,1,62.32,54,66,-12,45,51.99,63.55,2,3,-1,40,1.93,2.89,2.84,3.31,-0.48,46.13,2.73,3.19,4,4,0,6.9,91.89,98.79,20,18,30,29.41,44.12,26.47,0.4,33,35,48.53,10,4,9.63,3.85,32,50,-18,30.81,48.14,4.88,94.12,6.92,93.5,-2.04,0.61,100.42,-1.64,41,51,-10,44.57,39.48,49.1,29,37,-8,43.94,27.92,35.62,3.85,3.85
"ANA",2014-11-16,1,60,75,51,24,59.52,75,51,2,6,-4,25,2,6,2.68,2.08,0.61,56.38,2.68,2.08,1,2,1,5.71,79.31,85.02,21,21,18,35,30,35,0.54,35,25,58.33,15,5,15,5,21,18,3,21,18,3.7,86.36,4.97,95.28,-1.27,-8.92,100.25,-15.23,54,44,10,55.1,54,44,35,29,6,54.69,35,29,1,2
"ANA",2014-11-18,1,65,62,48,14,56.36,57.23,44.31,3,3,0,50,2.77,2.77,2.72,1.6,1.12,62.9,2.51,1.48,6,4,-2,11.11,84.21,95.32,25,19,24,36.76,35.29,27.94,0.51,39,29,57.35,13,14,12,12.92,24,25,-1,22.15,23.08,7.5,90.32,6.8,94.82,0.7,-4.5,101.63,-6.3,40,31,9,56.34,36.92,28.62,27,19,8,58.7,24.92,17.54,5.54,3.69
"ANA",2014-11-20,1,65,49,62,-13,44.14,45.23,57.23,3,3,0,50,2.77,2.77,2.07,2.26,-0.18,47.91,1.91,2.08,1,3,2,11.54,89.29,100.82,25,28,14,37.31,20.9,41.79,0.64,31,36,46.27,8,6,7.38,5.54,20,21,-1,18.46,19.38,9.68,92.11,6.69,94.06,2.99,-1.96,100.76,0.07,31,38,-7,44.93,28.62,35.08,26,28,-2,48.15,24,25.85,0.92,2.77
"ANA",2014-11-23,1,60,61,51,10,54.46,61,51,2,1,1,66.67,2,1,2.41,1.82,0.59,56.97,2.41,1.82,3,2,-1,6.67,96.3,102.96,23,18,18,38.98,30.51,30.51,0.56,24,35,40.68,10,3,10,3,32,33,-1,32,33,4.26,97.5,5.12,95.45,-0.87,2.05,100.58,2.39,47,40,7,54.02,47,40,30,27,3,52.63,30,27,3,2
"ANA",2014-11-25,1,60,49,60,-11,44.95,49,60,3,2,1,60,3,2,3.05,2.54,0.51,54.54,3.05,2.54,7,3,-4,10.34,94.12,104.46,13,25,28,19.7,42.42,37.88,0.32,37,29,56.06,9,2,9,2,30,33,-3,30,33,7.32,95.56,7.43,94.35,-0.12,1.2,101.79,2.68,41,45,-4,47.67,41,45,29,34,-5,46.03,29,34,7,3
"ANA",2014-11-28,1,60,35,64,-29,35.35,35,64,1,4,-3,20,1,4,2.14,4.16,-2.02,33.98,2.14,4.16,6,3,-3,4.17,89.47,93.64,9,19,22,18,44,38,0.29,27,23,54,7,0,7,0,31,17,14,31,17,3.23,92.45,6.91,92.15,-3.69,0.31,99.06,-5.42,31,53,-22,36.9,31,53,24,38,-14,38.71,24,38,6,3
"ANA",2014-11-29,1,60,54,62,-8,46.55,54,62,4,6,-2,40,4,6,2.39,3.45,-1.06,40.92,2.39,3.45,8,8,0,11.76,82.86,94.62,26,27,24,33.77,31.17,35.06,0.52,33,44,42.86,11,4,11,4,32,32,0,32,32,9.3,87.23,5.55,92.66,3.75,-5.43,98.22,-3.59,43,47,-4,47.78,43,47,34,35,-1,49.28,34,35,8,8
"ANA",2014-12-01,1,60,56,85,-29,39.72,56,85,3,2,1,60,3,2,2.85,3.36,-0.51,45.92,2.85,3.36,3,3,0,10.71,94.12,104.83,15,18,24,26.32,42.11,31.58,0.38,27,30,47.37,14,4,14,4,24,24,0,24,24,7.32,96.49,6.95,94.11,0.36,2.38,101.06,3.77,41,57,-16,41.84,41,57,28,34,-6,45.16,28,34,3,3
"ANA",2014-12-03,1,65,76,56,20,57.58,70.15,51.69,4,4,0,50,3.69,3.69,3.87,3.61,0.26,51.75,3.57,3.33,3,6,3,12.12,88.57,100.69,23,22,21,34.85,31.82,33.33,0.52,36,30,54.55,10,7,9.23,6.46,30,27,3,27.69,24.92,7.14,91.84,6.91,92.64,0.23,-0.8,99.55,1.15,56,49,7,53.33,51.69,45.23,33,35,-2,48.53,30.46,32.31,2.77,5.54
"ANA",2014-12-05,1,60,47,52,-5,47.47,47,52,5,4,1,55.56,5,4,1.66,1.77,-0.12,48.32,1.66,1.77,5,5,0,23.81,84,107.81,18,28,18,28.12,28.12,43.75,0.5,26,38,40.62,4,4,4,4,24,14,10,24,14,14.29,88.89,4.74,95.07,9.55,-6.18,99.81,8,35,36,-1,49.3,35,36,21,25,-4,45.65,21,25,5,5
"ANA",2014-12-07,1,60.88,44,68,-24,39.29,43.36,67.01,4,3,1,57.14,3.94,2.96,2.59,3.88,-1.29,40.03,2.55,3.82,7,7,0,16,90,106,16,24,21,26.23,34.43,39.34,0.43,31,30,50.82,15,8,14.78,7.88,20,34,-14,19.71,33.51,12.5,93.75,8.09,91.92,4.41,1.83,100.01,5.99,32,48,-16,40,31.54,47.3,25,30,-5,45.45,24.64,29.56,6.9,6.9
"ANA",2014-12-10,1,60,51,43,8,54.26,51,43,2,1,1,66.67,2,1,2.57,1.73,0.85,59.83,2.57,1.73,2,4,2,5.88,95.45,101.34,23,16,25,35.94,39.06,25,0.48,43,21,67.19,8,2,8,2,33,34,-1,33,34,4.76,96.88,6.12,94.6,-1.36,2.27,100.73,0.61,42,32,10,56.76,42,32,34,22,12,60.71,34,22,2,4
